date,streamflow_m3s,precip_mm,temp_c,tracer_concentration
2018-03-26,87.02578347655647,0.0,26.748770167872443,100.0
2018-03-27,95.19571817521437,0.0,24.026238454131178,100.0
2018-03-28,89.36247490619664,0.21368290467707118,24.812654076525057,99.74358051438752
2018-03-29,90.82550140199679,0.0,23.11062463132059,99.74358051438752
2018-03-30,91.79627342824465,0.0,26.293744141772756,99.74358051438752
2018-03-31,85.9335502150614,0.0,23.985042479896748,100.0
2018-04-01,88.84038429555764,0.0,25.88826195780328,100.0
2018-04-02,81.33938058059098,0.0,24.872923067556297,100.0
2018-04-03,96.04944314625747,0.0,24.40356988658222,100.0
2018-04-04,92.58792580283747,0.001035616841198352,22.859439885391126,99.99875725979057
2018-04-05,93.38792300676889,0.26495094135866853,25.607788335047708,99.68081613016015
2018-04-06,93.31841670645329,0.0,25.055350478513414,99.68081613016015
2018-04-07,82.41712259691246,0.0,26.17691632503521,99.68205887036959
2018-04-08,93.59332951781454,0.0,26.303867695082033,100.0
2018-04-09,82.57493271074068,0.0,25.97771611898132,100.0
2018-04-10,92.28231208392444,0.0,25.086656566051527,100.0
2018-04-11,95.65554427633793,0.0,24.229630646960484,100.0
2018-04-12,88.53511685926088,0.0,23.43599972122158,100.0
2018-04-13,86.21849728595923,0.0,24.647251656332497,100.0
2018-04-14,80.80261758751519,0.007204638844433496,27.556483283853293,99.99135443338669
2018-04-15,87.1861294909368,2.739899015296551,24.461023770949012,96.70347561503083
2018-04-16,80.77587898963678,0.0,24.625807426445785,96.70347561503083
2018-04-17,98.1592558839792,0.0,25.987012783904163,96.71212118164415
2018-04-18,84.48787742334422,0.0,22.75560049396651,100.0
2018-04-19,92.4222735676649,0.0,27.56092226250032,100.0
2018-04-20,81.29402868013626,0.0,26.467019278329186,100.0
2018-04-21,94.31683557141422,0.0,27.265118784442873,100.0
2018-04-22,78.63625827274325,0.0,24.198450316284138,100.0
2018-04-23,84.33338091213567,0.0,23.894126277277397,100.0
2018-04-24,81.49395806693327,0.0,24.701623311802376,100.0
2018-04-25,88.95082036953053,0.0,26.653299536177265,100.0
2018-04-26,77.19085975221074,0.0,24.449690084095717,100.0
2018-04-27,85.22560745439232,0.0,26.059149679151705,100.0
2018-04-28,92.1821825435295,0.0,23.78418144720366,100.0
2018-04-29,81.4661980515857,0.0,25.282395195538268,100.0
2018-04-30,88.21247918818074,0.46250638153743934,23.416085602298295,99.44499234215507
2018-05-01,90.20720478174867,0.0,24.129201084312204,99.44499234215507
2018-05-02,83.26145147134663,0.0,24.767717493597658,99.44499234215507
2018-05-03,82.37928177019216,0.3878049051594048,25.36243648879625,99.53463411380872
2018-05-04,91.12826749929022,0.0,24.04059632543092,99.53463411380872
2018-05-05,84.74256810048946,0.021152799409931356,22.743240111175695,99.5092507545168
2018-05-06,87.24778947994345,0.0,24.298721902957993,99.97461664070809
2018-05-07,90.65945142569505,0.0,23.751105405695288,99.97461664070809
2018-05-08,77.87973638051247,0.0,22.021343772451164,100.0
2018-05-09,85.365625703068,0.0,22.760574278749882,100.0
2018-05-10,76.64095048374676,0.0,22.712973260272836,100.0
2018-05-11,79.69674262630619,0.0,23.696536057795818,100.0
2018-05-12,79.57560964676613,0.0,20.22819098594681,100.0
2018-05-13,78.86280566108131,0.0,19.82013742598323,100.0
2018-05-14,74.70819785937262,0.0,24.127866642475315,100.0
2018-05-15,77.23052635559374,0.0,24.094934148239513,100.0
2018-05-16,78.27258672128755,0.0,21.874343887937194,100.0
2018-05-17,66.95268551990057,0.0,24.796986874518755,100.0
2018-05-18,78.5567001645454,0.0,25.06733465887033,100.0
2018-05-19,69.49618220536895,0.0,23.77325493981884,100.0
2018-05-20,82.58811061874705,0.0,21.358855544930165,100.0
2018-05-21,75.48931306541279,1.6198200070019824,23.549858062447203,98.05621599159763
2018-05-22,73.62443584667511,0.0,21.41308690556685,98.05621599159763
2018-05-23,77.44883901154209,0.0021877783647353453,22.25311255269949,98.05359065755994
2018-05-24,74.04133899282,0.0,20.403679211676273,99.99737466596231
2018-05-25,83.06167365222345,3.7328120567862255,23.1378675726205,95.51800019781885
2018-05-26,80.07900360020713,0.0,21.298521596971618,95.52062553185652
2018-05-27,73.80076727199467,0.0,20.251514628573062,95.52062553185652
2018-05-28,64.60772884088794,0.0,22.790287308573568,100.0
2018-05-29,68.46954617916641,0.0,19.040635133091765,100.0
2018-05-30,60.11822403149893,0.0,22.240467279845475,100.0
2018-05-31,73.72823926751832,0.0,23.05948803767104,100.0
2018-06-01,67.20199549538238,0.0,23.44325238149797,100.0
2018-06-02,64.63411754253475,0.0,20.48064179144374,100.0
2018-06-03,66.39085214134572,0.0,21.27082960207197,100.0
2018-06-04,69.72636587389009,0.0,18.408063421734504,100.0
2018-06-05,64.24491766422094,0.0,19.83009078957932,100.0
2018-06-06,63.560295593454484,0.7712331064310833,19.81802090212337,99.07452027228271
2018-06-07,58.64204653126414,0.0,17.828490485583824,99.07452027228271
2018-06-08,67.63553760866036,7.764707902728832,18.110166289138377,89.7568707890081
2018-06-09,67.44700133603389,0.0,19.341717648797104,90.68235051672539
2018-06-10,55.36873394379323,0.0,19.379289754721015,90.68235051672539
2018-06-11,62.13002066493666,1.9632686135625197,17.99718519360829,97.64407766372497
2018-06-12,75.11606994523962,0.0,18.92500445084829,97.64407766372497
2018-06-13,65.5582595053927,0.0,18.737510712902107,97.64407766372497
2018-06-14,64.58447767422422,0.0,19.543781460734834,100.0
2018-06-15,57.11796846633175,0.0,18.089346239084552,100.0
2018-06-16,60.36765398688497,0.0,17.943045440774586,100.0
2018-06-17,52.49273774585123,1.2250394466684118,18.64986151336534,98.5299526639979
2018-06-18,55.715201774327646,0.0,18.23666227836552,98.5299526639979
2018-06-19,51.29688207048316,0.09194351695079844,20.3219380280417,98.41962044365694
2018-06-20,55.67301494029868,0.0,18.25641447283992,99.88966777965904
2018-06-21,49.540100023519756,0.0,19.30770003298884,99.88966777965904
2018-06-22,63.50017922752545,0.0,17.08037371198196,100.0
2018-06-23,58.86805355994548,0.07268191771175486,18.350703136465214,99.9127816987459
2018-06-24,64.22776626224531,0.0,16.93524037924678,99.9127816987459
2018-06-25,52.045987669610945,0.0,18.171372622896612,99.9127816987459
2018-06-26,53.86131918983318,0.0,16.602156755945003,100.0
2018-06-27,53.5266589414441,0.0,14.247767903240295,100.0
2018-06-28,52.51166583925695,0.0,15.48387298953039,100.0
2018-06-29,56.93167194537636,0.9510784303304793,16.926291090627963,98.85870588360342
2018-06-30,48.93221212041206,0.0,16.02890021561076,98.85870588360342
2018-07-01,45.718573574313226,0.0,17.583855949974808,98.85870588360342
2018-07-02,44.90173783477364,0.0,17.827668625835184,100.0
2018-07-03,54.105507880853295,0.0,15.87767911533712,100.0
2018-07-04,48.51813905314657,0.0,18.002393284324455,100.0
2018-07-05,53.52505464387061,0.0,15.617562329325034,100.0
2018-07-06,49.073332414315814,0.0,16.419234990123755,100.0
2018-07-07,39.933340571601846,0.0,17.0260167358202,100.0
2018-07-08,51.69110914293845,0.0,14.623863360462543,100.0
2018-07-09,39.347654685622125,0.0,12.658970666842421,100.0
2018-07-10,45.44134103134657,0.0,16.06845696734457,100.0
2018-07-11,46.211323689572254,0.0,16.331300606558724,100.0
2018-07-12,43.33112883189299,0.0,17.43314585996314,100.0
2018-07-13,43.48052471879322,0.0,16.868180089042532,100.0
2018-07-14,36.85813533792718,0.0,15.481204397036059,100.0
2018-07-15,36.293172317107434,0.0,13.875506062286062,100.0
2018-07-16,37.94058904798719,0.0,14.926707014483851,100.0
2018-07-17,36.34757332528151,0.0,14.621687337256677,100.0
2018-07-18,49.96360808236421,0.0,10.409845266153319,100.0
2018-07-19,34.86808570275311,0.0,11.911700222886221,100.0
2018-07-20,38.77425200736083,0.0,16.286141297711573,100.0
2018-07-21,40.177324830676234,0.0,16.28090813901779,100.0
2018-07-22,36.442680230902084,0.0,12.177644438420526,100.0
2018-07-23,33.84938568516582,0.0007138606793499263,15.691582699495072,99.99914336718479
2018-07-24,32.5450306452542,0.47892681986234253,12.749354304994595,99.42443118334997
2018-07-25,27.168767647226318,0.0,12.936516756419364,99.42443118334997
2018-07-26,32.73622279800604,0.042736808746754965,12.787988107425551,99.37400364566908
2018-07-27,25.067194546432795,0.0,13.247371132393262,99.94871582950388
2018-07-28,29.95962289511638,0.0,12.39975271090647,99.94871582950388
2018-07-29,24.5884256023375,0.0,13.474445952188988,100.0
2018-07-30,26.101644124895135,0.0,11.95629419614079,100.0
2018-07-31,25.989944367444185,0.0,12.022117599430613,100.0
2018-08-01,22.88887688310684,0.0,10.60932982596578,100.0
2018-08-02,25.072990040380997,0.0,13.225298118414479,100.0
2018-08-03,25.269849244332104,0.0,10.672011297820353,100.0
2018-08-04,22.87801679236002,0.0,10.955274418829122,100.0
2018-08-05,26.66906748401976,0.0,12.965896375270622,100.0
2018-08-06,22.651147250045206,0.0,12.846228532557262,100.0
2018-08-07,33.03578107489205,0.0,11.195553512565969,100.0
2018-08-08,23.691994637530257,0.0,13.16585202565322,100.0
2018-08-09,18.395912078870406,0.0,13.908064930267077,100.0
2018-08-10,19.801997377606362,0.0,8.092293287319677,100.0
2018-08-11,25.995080750198664,0.0,7.921953700951291,100.0
2018-08-12,30.653093963626638,0.0,11.074626082191195,100.0
2018-08-13,24.19554897424264,0.0,8.076491562314159,100.0
2018-08-14,17.454004497239666,0.0,8.263260253137961,100.0
2018-08-15,16.77945748072347,1.4204809179634512,11.317848622210654,98.29542289844385
2018-08-16,22.580406411872982,0.0,9.313927436760503,98.29542289844385
2018-08-17,19.910822442137093,0.0,11.089590775655257,98.29542289844385
2018-08-18,23.83434566684025,0.0,9.303946690355641,100.0
2018-08-19,20.95078786721686,0.0,10.034080167712128,100.0
2018-08-20,19.536016143104824,0.0,8.05147932057402,100.0
2018-08-21,17.90717092243676,0.0,8.371023303799861,100.0
2018-08-22,15.451490109633678,0.0,9.33257952061404,100.0
2018-08-23,17.733091290855807,0.0,9.166879901436978,100.0
2018-08-24,5.597193428341249,0.0,8.330643553696037,100.0
2018-08-25,13.056028639104209,0.0,10.348236119602282,100.0
2018-08-26,16.45276039489251,0.0,8.510976993662762,100.0
2018-08-27,11.93726744451662,0.0,7.169671064747407,100.0
2018-08-28,16.513399917306163,0.0,7.641913808232598,100.0
2018-08-29,17.900123866376394,0.0,11.886982839252422,100.0
2018-08-30,16.282899840135237,1.3428179400276061,6.503542747635052,98.38861847196686
2018-08-31,9.881268027882813,0.0,9.16929398281449,98.38861847196686
2018-09-01,5.425522347117738,0.0,9.029730833732534,98.38861847196686
2018-09-02,4.75703140955407,0.0,8.632537658678329,100.0
2018-09-03,14.477696238168509,0.0,6.226326811713488,100.0
2018-09-04,16.773058052868784,0.0,9.289982246538688,100.0
2018-09-05,19.444045556254387,0.054174257861222166,6.899852584611855,99.93499089056654
2018-09-06,15.526995962716416,0.0,6.441546995751282,99.93499089056654
2018-09-07,15.497260953477003,1.098591377002561,6.81442099004196,98.61668123816345
2018-09-08,13.614060864120994,0.5790329224889504,5.343077040406785,97.98685084061017
2018-09-09,14.38281788406328,0.0,8.880805094509228,97.98685084061017
2018-09-10,5.719865164750927,0.0,7.81821456361456,99.30516049301326
2018-09-11,10.670319470601644,0.0,4.411033788929095,100.0
2018-09-12,8.720606481668927,0.0,7.167880564774906,100.0
2018-09-13,17.178826396223805,0.0,6.029537567308307,100.0
2018-09-14,11.103790500138315,0.3253506744528938,7.162280350378369,99.60957919065653
2018-09-15,8.10305393615161,0.0,5.3745443806430755,99.60957919065653
2018-09-16,13.976754658440896,1.569944935666535,5.370419421774553,97.72564526785668
2018-09-17,4.928542760089493,0.0,4.643290462894745,98.11606607720016
2018-09-18,5.53779195138913,3.94759027866247,5.035093387597129,93.3789577428052
2018-09-19,0.6645015023843062,3.7160237732485077,4.5018038734620545,90.80366313770682
2018-09-20,10.218554100921642,0.5060179507639059,4.616243202978222,90.19644159679014
2018-09-21,0.0,0.0,4.578848503493955,94.93354993118511
2018-09-22,11.800770078243579,0.0,5.22390172460635,99.39277845908332
2018-09-23,17.94559298859968,0.0,3.4599053161756657,100.0
2018-09-24,2.919891623367487,0.0,5.956975842983524,100.0
2018-09-25,7.041365405097527,0.0,4.896427915320822,100.0
2018-09-26,12.657485062330341,0.555557185905331,5.298281467791515,99.3333313769136
2018-09-27,2.0295858255664383,0.0,4.897247541712291,99.3333313769136
2018-09-28,16.177236939723812,0.0,8.599434228637982,99.3333313769136
2018-09-29,2.9473342847424586,0.0,6.831752752154914,100.0
2018-09-30,17.485437899324026,0.0,2.644872607052826,100.0
2018-10-01,3.3926509505715554,0.0,2.9064310724322544,100.0
2018-10-02,2.91930229770331,0.0,7.313237396385519,100.0
2018-10-03,9.45767971891724,0.0,5.744235869573519,100.0
2018-10-04,0.0,0.0,4.051352349452899,100.0
2018-10-05,17.236679072973924,0.0,5.945303529349343,100.0
2018-10-06,7.891042598928985,0.0,5.079458062230861,100.0
2018-10-07,11.46258499066883,0.0,5.475321525039295,100.0
2018-10-08,8.228788635002278,0.0,3.658695396572936,100.0
2018-10-09,0.0,0.0,3.843045878375399,100.0
2018-10-10,14.868090137372924,0.0,3.863923445897605,100.0
2018-10-11,10.128050923500053,0.033444191265237046,3.319793267371607,99.95986697048171
2018-10-12,14.997822237598378,0.0,3.5278601457129732,99.95986697048171
2018-10-13,4.335848642800858,0.0,2.7173516631729626,99.95986697048171
2018-10-14,9.233868607815946,0.0,5.690303099382157,100.0
2018-10-15,1.1187074286455427,0.0,4.477021444254024,100.0
2018-10-16,6.4847554361135185,0.0,3.7800209089065255,100.0
2018-10-17,4.314968503235201,1.5916199995069238,6.498364889550525,98.09005600059169
2018-10-18,6.773010188313876,0.0,7.220963064914856,98.09005600059169
2018-10-19,3.3516734222244597,3.486910215092564,6.037720480726746,93.90576374248062
2018-10-20,10.575216172635455,0.0,4.420494088537443,95.81570774188893
2018-10-21,9.406232672180126,0.0,2.475327188034572,95.81570774188893
2018-10-22,14.537943991331975,0.0,4.864844141915368,100.0
2018-10-23,11.469262361282691,0.0,7.232162167352908,100.0
2018-10-24,4.86756756892162,0.0,5.335362343189555,100.0
2018-10-25,16.848942663268918,0.5049586808862147,5.245741833208293,99.39404958293655
2018-10-26,11.785435680538471,0.0,5.823136098212273,99.39404958293655
2018-10-27,8.711521143600299,0.0,1.4878046039155723,99.39404958293655
2018-10-28,8.522487992837563,0.0,3.3440942232479776,100.0
2018-10-29,16.497434016826148,0.0,4.218366674516768,100.0
2018-10-30,5.675696024980622,0.0,5.776107022662807,100.0
2018-10-31,13.28689434778643,0.0,6.60470092838824,100.0
2018-11-01,23.187812022756603,0.0,5.659460845363164,100.0
2018-11-02,12.55230578654881,0.0,4.436171662863967,100.0
2018-11-03,18.187310776795748,2.096952886828247,5.942888061619625,97.4836565358061
2018-11-04,9.576680088001869,0.0,6.543394756515046,97.4836565358061
2018-11-05,24.34134442251103,0.0,5.954796312080512,97.4836565358061
2018-11-06,20.23757780391652,2.22784946257239,7.181026097313662,97.32658064491312
2018-11-07,12.96042366940276,0.0,5.042848370678603,97.32658064491312
2018-11-08,21.073474990869613,0.0,6.366756612926711,97.32658064491312
2018-11-09,16.591377599743936,0.0,5.948736822035314,100.0
2018-11-10,9.94152210277203,0.0,3.7740472169826584,100.0
2018-11-11,17.903884258702877,0.0,5.106067027117211,100.0
2018-11-12,18.891341414206487,0.0,5.0279044480372335,100.0
2018-11-13,26.61848578303123,0.0,6.822982022445092,100.0
2018-11-14,10.170928433705756,1.5758503580887795,6.3198798965543865,98.10897957029346
2018-11-15,20.454550902608656,0.0,7.146384936420815,98.10897957029346
2018-11-16,21.04166559539457,0.0,5.655302828793177,98.10897957029346
2018-11-17,13.757075812482263,0.0,6.545254136399848,100.0
2018-11-18,16.70699750609461,0.0,7.226757304869388,100.0
2018-11-19,24.04852798752043,0.0,6.062133968238277,100.0
2018-11-20,18.546960593243476,0.00446995865671067,5.553259656126607,99.99463604961196
2018-11-21,23.122022861524382,0.0,8.069952608958792,99.99463604961196
2018-11-22,21.87884644679067,0.0,9.102351536821585,99.99463604961196
2018-11-23,19.28590361853576,0.0,6.589317701514451,100.0
2018-11-24,25.394919867899105,0.0,6.065128788316876,100.0
2018-11-25,23.974537794577,0.0,4.469082012839122,100.0
2018-11-26,9.36420912598832,0.0,8.680920225077646,100.0
2018-11-27,29.122695350726705,0.3896672984641366,6.6488552831383005,99.53239924184304
2018-11-28,22.90024680493948,0.0,10.640876084370975,99.53239924184304
2018-11-29,27.467787876116116,0.0,6.208707792569318,99.53239924184304
2018-11-30,31.9844664349717,0.0,6.391807987817378,100.0
2018-12-01,32.52513699715603,8.837160566095214,8.587277546899786,89.39540732068575
2018-12-02,24.732972288508833,8.005597107632921,7.820117100850342,79.78869079152624
2018-12-03,38.053869970107215,0.0,6.3718371374182405,79.78869079152624
2018-12-04,28.18094012557879,0.0,11.693380606044164,90.39328347084049
2018-12-05,32.65745413788181,0.0,9.040436535634887,100.0
2018-12-06,23.446289942574943,0.0,6.40546454023656,100.0
2018-12-07,31.440958674178226,0.0,6.426626639547964,100.0
2018-12-08,31.662390951475203,3.5365319365700616,9.338689239000344,95.75616167611592
2018-12-09,26.776233296136176,0.0,6.786104050451383,95.75616167611592
2018-12-10,27.421254413350685,0.0,8.130774965795856,95.75616167611592
2018-12-11,29.072628225020434,0.0,11.135822142996748,100.0
2018-12-12,33.7045059390931,0.0,7.1342651583376915,100.0
2018-12-13,39.15278165093833,0.0,9.655946154139176,100.0
2018-12-14,40.24381218276511,0.0,7.8186193980313,100.0
2018-12-15,33.195336995654095,0.0,9.297834227502241,100.0
2018-12-16,36.26607224518907,0.0,7.912731502676938,100.0
2018-12-17,37.15479377886428,0.0,12.674460162803157,100.0
2018-12-18,37.099637576100115,0.0,9.748437773022278,100.0
2018-12-19,42.98372418707021,0.0,10.176387059194004,100.0
2018-12-20,41.472465607953325,0.0,11.962426640518117,100.0
2018-12-21,44.504511380922956,0.0,10.428167299104564,100.0
2018-12-22,34.16908156347571,0.0,12.4509147895416,100.0
2018-12-23,45.52152493427057,0.0,12.096881678087595,100.0
2018-12-24,48.6014382306714,2.218547979084942,12.334073632688995,97.33774242509807
2018-12-25,37.80743013600466,0.0,10.005211677058213,97.33774242509807
2018-12-26,41.586539721469244,0.0,11.763566713526435,97.33774242509807
2018-12-27,49.81143361290458,0.0,9.389492850766862,100.0
2018-12-28,40.99810744878957,0.0,13.868793178745111,100.0
2018-12-29,55.93858390421255,0.0,11.429039830438017,100.0
2018-12-30,43.765819218048826,0.0,15.272534546981968,100.0
2018-12-31,48.647668298758774,0.0,11.999549660049702,100.0
2019-01-01,41.32337061781331,1.649967211208054,10.64964009118412,98.02003934655033
2019-01-02,41.936793238090324,0.0,13.677041569397096,98.02003934655033
2019-01-03,56.53963891000932,0.0,15.512260708396127,98.02003934655033
2019-01-04,48.16328625572376,0.0,9.468182736459282,100.0
2019-01-05,45.61557722521659,0.09111983149374467,13.997237446445977,99.89065620220751
2019-01-06,54.78825877254023,0.0,10.984065597969172,99.89065620220751
2019-01-07,52.52121106699464,0.0,12.717122284061679,99.89065620220751
2019-01-08,42.899343235783185,0.0,14.96667786223772,100.0
2019-01-09,52.66391791901754,0.0,16.492488028545985,100.0
2019-01-10,53.28812308077518,0.0,14.026226909457892,100.0
2019-01-11,55.67836890501872,0.05948259316055385,12.947961020944428,99.92862088820733
2019-01-12,57.99613233777448,2.916947727829219,15.546982904568354,96.42828361481229
2019-01-13,44.25860195831702,0.0,15.161892774888946,96.42828361481229
2019-01-14,60.36502829898695,0.0,13.717875736353944,96.49966272660494
2019-01-15,50.215447750976395,0.0,17.10637842359477,100.0
2019-01-16,54.226476143274375,0.0,13.299935510388863,100.0
2019-01-17,65.18331400439051,0.0,14.771973646951858,100.0
2019-01-18,58.96984843689301,0.0,12.62940851976496,100.0
2019-01-19,56.73531401944231,0.0,14.674067056514856,100.0
2019-01-20,51.80027866928882,0.0,12.196734659285474,100.0
2019-01-21,59.656944872349015,0.0,15.129650482309037,100.0
2019-01-22,67.02098212806308,0.0,16.255849105703213,100.0
2019-01-23,60.63803345749947,0.0,16.009660234227614,100.0
2019-01-24,59.57840772789347,0.0,15.964317152874752,100.0
2019-01-25,66.63801076023901,4.700114348201311,13.184367589022509,94.35986278215843
2019-01-26,62.254241596544,0.0,15.475066826600075,94.35986278215843
2019-01-27,59.78611240080106,0.0,14.160954446829177,94.35986278215843
2019-01-28,71.94934018393909,0.0,17.19868126988727,100.0
2019-01-29,66.15704490926743,0.25326859051278083,12.792345818315022,99.69607769138466
2019-01-30,64.46003072271432,0.0,16.569513761274102,99.69607769138466
2019-01-31,64.02918834839932,0.0,18.767676709361112,99.69607769138466
2019-02-01,63.07557859506416,0.0,15.378944344529344,100.0
2019-02-02,77.95810504136641,0.0,13.087062133476259,100.0
2019-02-03,68.8854701507101,0.0,14.360388276761643,100.0
2019-02-04,64.05711512206634,0.0,19.572179968298457,100.0
2019-02-05,65.92956998821307,0.0,15.90554958949485,100.0
2019-02-06,65.63339865624579,0.361504725843223,17.99484040314565,99.56619432898813
2019-02-07,68.14894576993238,0.0,18.71180919038399,99.56619432898813
2019-02-08,77.36176186418513,0.0,18.281105776315883,99.56619432898813
2019-02-09,73.61694227991684,0.0,18.615748200385244,100.0
2019-02-10,76.15989067275285,0.0,16.15524577301252,100.0
2019-02-11,73.96066380401925,0.0,17.35363851508637,100.0
2019-02-12,82.01022069707214,0.0,17.798538644571366,100.0
2019-02-13,69.84563928655199,0.0,20.172182902675416,100.0
2019-02-14,71.7255904936425,0.0,20.30012365508326,100.0
2019-02-15,69.91261321858542,0.0,18.176767503714654,100.0
2019-02-16,73.14590121863603,0.0,19.240574165758467,100.0
2019-02-17,71.90680988035051,0.0,19.194827903204555,100.0
2019-02-18,74.03222278374876,0.0,18.12752922466252,100.0
2019-02-19,71.89803538762263,5.584362360462669,21.299386937337065,93.29876516744478
2019-02-20,84.06713881231859,0.0,20.193185755355202,93.29876516744478
2019-02-21,78.09222503804263,0.0006629335461054717,20.124429464906946,93.29796964718948
